id,slug,language,req_id,title,description,city,state,country_code,postal_code,latitude,longitude,apply_url
21,25736-604612,en-us,403466BR,Package Handler- Switcher FT,"Job Summary Responsible for the movement of trailers to and from the unload / load doors and throughout the yard. May also be responsible for the physical loading, unloading and/or sorting of packages by hand, including lifting, pushing, pulling, carrying and placing, in a safe and efficient manner. Essential Functions • Performs trailer switches defined as hooking and moving a parked trailer from the yard to a load/unload door or hooking and moving a trailer from a door to the yard. • Communicates with management and/or central control to coordinate trailer movements in the yard. • Documents trailer moves using the Yard Management System (where available) or switcher cards. • Performs pre- and post-trip inspections on switcher equipment. • Understands and demonstrates effective yard switching safety processes and procedures. In addition to the above essential functions, Switchers may also be required to perform Package Handler essential functions as follows: • Utilizes “hand-to-surface” methods for all package handling. • Loads and unloads packages onto or from delivery vehicles, trailers, conveyor system carts and load gratings. • Lifts, carries, pushes and pulls packages on a continuous and repetitive basis for approximate shifts of two to four hours. • Determines the appropriate conveyor system by scanning packages, reading labels and charts, verifying numbers and memorizing information and sorts packages accordingly. Minimum Education None Minimum Experience No experience required; six (6) months of experience as a package handler or switching/CDL operator experience preferred. Required Skills, Abilities and / or Licensure •Must have a valid driver’s license and maintain a Department of Transportation (DOT) file. •Ability to understand and follow instruction regarding work duties and safety methods. • Ability to discern numbers and information in order to sort packages correctly. •Ability to use basic tools and equipment such as skate wheel rollers, dock carts, hand-held scanners, chutes and unloading devices. •Strong communication and interpersonal skills; ability to work well in a fast-paced team environment.Address: 1101 E Cleveland Road City: Hutchins State: Texas Zip Code: 75141 Domicile Location: FXG-US/USA/P753/Dallas - Hub Auto req ID: 403466BR Position Type: Full time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: Handler/Dockworker Operations Transportation Services Warehouse & Distribution",Hutchins,Texas,US,75141,32.6574419,-96.7055958,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=604612
22,25736-604612,en-us,403466BR,Package Handler- Switcher FT,"Job Summary Responsible for the movement of trailers to and from the unload / load doors and throughout the yard. May also be responsible for the physical loading, unloading and/or sorting of packages by hand, including lifting, pushing, pulling, carrying and placing, in a safe and efficient manner. Essential Functions • Performs trailer switches defined as hooking and moving a parked trailer from the yard to a load/unload door or hooking and moving a trailer from a door to the yard. • Communicates with management and/or central control to coordinate trailer movements in the yard. • Documents trailer moves using the Yard Management System (where available) or switcher cards. • Performs pre- and post-trip inspections on switcher equipment. • Understands and demonstrates effective yard switching safety processes and procedures. In addition to the above essential functions, Switchers may also be required to perform Package Handler essential functions as follows: • Utilizes “hand-to-surface” methods for all package handling. • Loads and unloads packages onto or from delivery vehicles, trailers, conveyor system carts and load gratings. • Lifts, carries, pushes and pulls packages on a continuous and repetitive basis for approximate shifts of two to four hours. • Determines the appropriate conveyor system by scanning packages, reading labels and charts, verifying numbers and memorizing information and sorts packages accordingly. Minimum Education None Minimum Experience No experience required; six (6) months of experience as a package handler or switching/CDL operator experience preferred. Required Skills, Abilities and / or Licensure •Must have a valid driver’s license and maintain a Department of Transportation (DOT) file. •Ability to understand and follow instruction regarding work duties and safety methods. • Ability to discern numbers and information in order to sort packages correctly. •Ability to use basic tools and equipment such as skate wheel rollers, dock carts, hand-held scanners, chutes and unloading devices. •Strong communication and interpersonal skills; ability to work well in a fast-paced team environment.Address: 1101 E Cleveland Road City: Hutchins State: Texas Zip Code: 75141 Domicile Location: FXG-US/USA/P753/Dallas - Hub Auto req ID: 403466BR Position Type: Full time Employee Type: Non-Exempt EEO Statement FedEx Ground is an equal opportunity / affirmative action employer (Minorities/Females/Disability/Veterans) committed to a diverse workforceSearch Engine Description: Handler/Dockworker Operations Transportation Services Warehouse & Distribution",Hutchins,Texas,US,75141,32.6574419,-96.7055958,https://sjobs.brassring.com/TGnewUI/Search/home/HomeWithPreLoad?PageType=JobDetails&partnerid=25736&siteid=5029&jobid=604612
23,200002WM,en-us,200002WM,Hub Order Puller,"Position Summary The Hub Order Puller ensures maximum productivity, stocks merchandise, looks up and pulls parts, and remains compliant with company procedures in accordance to AutoZone’s expectation by Living the Pledge everyday. Position Responsibilities Ensures store tasks are completed in a timely manner on assigned shift Maintains Hub appearance and merchandising standards Maintains a safe working environment including PPE (Personal Protective Equipment) Follows company policies and loss prevention procedures Reviews condition of hard parts and feeder area and ensure there are no safety concerns Process and verify orders are pulled, staged, and accurate Ensures returns from stores during route deliveries are restocked appropriately and in a timely manner Maintains quality control accuracy and fill rate Goal of 99.0%. Utilizes ZNET to help customers locate merchandise or find suitable alternatives Ensures all incoming returns are put up in a timely Position Requirements High School Diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",Birmingham,Alabama,US,35209,33.4680988,-86.8258575,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=200002WM&lang=en
24,USA6707S164,en-us,USA6707S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",Charlotte,North Carolina,US,28273,35.1065411,-80.8798884,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6707S164&lang=en
25,USA3292S164,en-us,USA3292S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",Philadelphia,Pennsylvania,US,19134,39.9891351,-75.1022679,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA3292S164&lang=en
26,USA1000S135,en-us,USA1000S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",Allentown,Pennsylvania,US,18103,40.5599498,-75.48557679999999,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA1000S135&lang=en
27,200002WL,en-us,200002WL,Hub Specialist,"Position Summary Hub Inventory Specialists leads company initiatives and ensures maximum productivity in a safe environment, controls expenses and shrink, and remains compliant with company procedures in accordance to AutoZone’s expectation. Hub Inventory Specialists are responsible for all aspects of hard part inventory management, Hub standards and presentation in the Hub location by Living the Pledge everyday. Position Responsibilities Assumes responsibility of Inventory activities in the absence of the Hub Inventory Manager Assists the Hub Inventory Manager with completing the rotating Cycle Count Matrix each week while ensuring all discrepancies are investigated and corrected Scans all outs within the store Ensures all aspects of Hub operations are maintained for peak efficiency Maintains price change accuracy within the store Reviews inventory management for accuracy and completion Ensures Hub merchandising tasks are completed in a timely manner Ensures all company policies, procedures and loss prevention are followed Maintains overstock merchandise and ensure it is accurate and scanned into the correct slots Sequences Hub parts area to account for new FOG’s downloaded into the system Ensures all hard part planograms are up to date, properly tagged, and reports any hard part FOG integrity Maintain Hub appearance and merchandising standards Works with store manager to ensure the daily transfer of merchandise to the sales floor Processes DSD merchandise, including receiving and accounting for these items at the Hub location Ensures all incoming returns are put up in a timely manner Position Requirements High School Diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",Birmingham,Alabama,US,35209,33.4680988,-86.8258575,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=200002WL&lang=en
28,200001OY,en-us,200001OY,Retail Sales Associate (Overnight),"Position Summary AutoZone's Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts Compensation Range: $15.00 per hour to $15.30 per hour",North Tonawanda,New York,US,14120,43.0254361,-78.8790444,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=200001OY&lang=en
29,180001SH,en-us,180001SH,Retail Sales Associate (Overnight),"Position Summary AutoZone's Overnight Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts Compensation Range: $18.30 per hour to $18.60 per hour CO",Northglenn,Colorado,US,80234,39.8838722,-104.9984427,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=180001SH&lang=en
30,USA4295S135P,en-us,USA4295S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",Baton Rouge,Louisiana,US,70815,30.4621708,-91.10360589999999,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA4295S135P&lang=en
31,USA0927S164,en-us,USA0927S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",Roanoke,Virginia,US,24017,37.2956868,-80.0040133,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA0927S164&lang=en
32,USA6048S135,en-us,USA6048S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",Marietta,Georgia,US,30062,33.9535819,-84.5240211,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6048S135&lang=en
33,USA6153S135P,en-us,USA6153S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",Livonia,Michigan,US,48150,42.38085,-83.3357704,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6153S135P&lang=en
34,USA0146S135P,en-us,USA0146S135P,Shift Supervisor (Part-Time),"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",Nashville,Tennessee,US,37211,36.0648247,-86.71794070000001,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA0146S135P&lang=en
35,USA0902S173P,en-us,USA0902S173P,Delivery Driver (Part-Time),"AutoZone's Part-Time Auto Parts Delivery Driver - Come be a part of an energizing culture rooted in people and a commitment to delivering WOW! customer service. If you are looking for a way to put your safe driving skills to work coupled with company stability and great career opportunities, look no further. AutoZone is the place for you! Our commercial delivery driver position is responsible for the delivery of parts to our commercial customers. You don’t have to use your own vehicle, you can work full or part time and no Commercial Drivers License is required. Come join the AutoZone team and put your career on overdrive in an essential industry serving the motoring public. We continue to open new stores at a rate of well over 100 per year opening doors for even more opportunities to grow your career. Position Responsibilities Provides WOW! Customer Service Drives delivery vehicle to transport parts to commercial customers, including the loading and unloading of parts Picks up returns, cores and parts from nearby stores or outside vendors Maintains a safe driving and working environment, including PPE (Personal Protective Equipment) Assist do it yourself customers in the store between deliveries Follows all company policies, procedures, dress code and management direction, including all fleet and safety policies Handle cash and charge transactions per company policy Maintain product knowledge and current promotions through AutoZone systems and information resources Position Requirements Must be at least 18 years old and have a valid driver's license and able to meet AutoZone’s driver requirements. Ability to lift load and deliver merchandise Ability to work a flexible schedule including holidays weekends and evenings Excellent communication and decision-making skills",Marietta,Georgia,US,30060,33.947184,-84.517836,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA0902S173P&lang=en
36,USA1814S164,en-us,USA1814S164,Senior Retail Sales Associate (Full-Time),"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts",Salisbury,Maryland,US,21801,38.3783783,-75.5897811,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA1814S164&lang=en
37,USA0110S135,en-us,USA0110S135,Shift Supervisor (Full-Time),"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service",Memphis,Tennessee,US,38115,35.0489071,-89.8652553,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA0110S135&lang=en
